timestamp,cpuUsage,cpuTemperature,cpuCoreMaxTemperature,cpuPackagePower,cpuAverageClock,gpuUsage,gpuTemperature,gpuMemoryLoad,ramUsage,networkConnections,processCount
2026-07-02 13:38:39.288337200,100.0,96,97,54.9,2249.69,0,63.3,0,72.28,160,306
2026-07-02 13:38:41.442655600,100.0,96,97,53.2,2250.21,0,63.2,0,72.45,160,306
2026-07-02 13:38:43.577941100,100.0,96,96,53.4,2250.64,0,63.2,0,72.48,160,306
2026-07-02 13:38:45.722762900,100.0,96,96,53.4,2251.08,0,63.2,0,72.64,159,306
2026-07-02 13:38:47.945811500,100.0,96,96,53.8,2251.61,0,63.4,0,72.61,159,307
2026-07-02 13:38:50.099894800,100.0,96,97,53.8,2252.14,0,63.4,0,72.59,159,308
2026-07-02 13:38:52.229339200,100.0,96,97,57.1,2252.64,0,63.3,0,71.86,159,306
2026-07-02 13:38:54.397236500,100.0,97,97,57.1,2253.13,0,63.3,0,72.08,159,308
2026-07-02 13:38:56.562355100,100.0,97,97,55.1,2253.63,0,63.3,0,72.1,159,306
2026-07-02 13:38:58.687883200,100.0,97,96,55.5,2254.14,0,63.2,0,72.31,162,306
2026-07-02 13:39:00.810700900,100.0,97,96,55.5,2254.65,0,63.2,0,72.15,159,305
2026-07-02 13:39:02.964384200,100.0,96,97,55.3,2255.15,0,63.3,0,72.09,159,306
2026-07-02 13:39:05.092531500,100.0,97,96,54.1,2255.57,0,63.3,0,72.11,159,305
2026-07-02 13:39:07.245177800,100.0,97,96,54.1,2256.0,0,63.2,0,72.07,159,305
2026-07-02 13:39:09.368637800,100.0,96,97,56.5,2256.41,0,63.2,0,71.94,159,305
2026-07-02 13:39:11.510877800,100.0,97,96,56.5,2256.91,0,63.2,0,71.82,159,306
2026-07-02 13:39:13.673829100,100.0,97,96,54.1,2257.42,0,63.2,0,72.09,159,305
2026-07-02 13:39:15.820289100,100.0,97,96,55.8,2257.92,0,63.2,0,72.09,160,305
2026-07-02 13:39:17.981897900,100.0,97,96,55.8,2258.43,0,63.2,0,72.26,160,305
2026-07-02 13:39:20.118477100,100.0,96,97,55.8,2258.91,0,63.2,0,72.31,160,307
2026-07-02 13:39:22.259945700,100.0,96,97,55.8,2259.39,0,63.0,0,72.29,160,305
2026-07-02 13:39:24.390269800,100.0,96,96,53.9,2259.85,0,63.0,0,71.92,160,305
2026-07-02 13:39:26.541993300,100.0,96,96,53.9,2260.32,0,63.2,0,72.07,159,305
2026-07-02 13:39:28.719546700,100.0,96,96,56.1,2260.65,0,63.2,0,72.16,159,307
2026-07-02 13:39:30.887875200,100.0,97,96,55.7,2261.15,0,63.2,0,72.04,159,307
2026-07-02 13:39:33.046395800,100.0,97,96,55.7,2261.65,0,63.2,0,72.11,159,305
2026-07-02 13:39:35.226790900,100.0,97,96,55.5,2262.07,0,63.2,0,72.25,159,307
2026-07-02 13:39:37.388366500,100.0,97,97,55.5,2262.48,0,63.2,0,72.35,159,305
2026-07-02 13:39:39.522518500,100.0,97,97,54.7,2262.96,0,63.2,0,72.43,159,305
2026-07-02 13:39:41.637462800,100.0,96,97,54.2,2263.47,0,63.2,0,72.87,162,305
2026-07-02 13:39:43.778018400,100.0,96,97,54.2,2263.97,0,63.0,0,72.8,162,305
2026-07-02 13:39:45.957528900,100.0,96,97,56.2,2264.45,0,63.3,0,72.13,177,306
2026-07-02 13:39:48.090645500,100.0,96,96,57.1,2264.87,0,63.3,0,72.17,161,306
2026-07-02 13:39:50.209261000,100.0,96,96,57.1,2265.29,0,63.1,0,72.13,165,306
2026-07-02 13:39:52.370649200,100.0,97,97,53.0,2265.76,0,63.1,0,72.16,164,306
2026-07-02 13:39:54.515160700,100.0,97,97,53.0,2266.23,0,63.2,0,72.38,164,306
2026-07-02 13:39:56.677542300,100.0,97,96,55.6,2266.72,0,63.2,0,72.41,164,306
2026-07-02 13:39:58.814682400,100.0,97,97,55.6,2267.12,0,63.2,0,71.92,170,306
2026-07-02 13:40:00.979409100,100.0,97,97,53.8,2267.52,0,63.2,0,72.02,166,306
2026-07-02 13:40:03.120302900,100.0,97,97,53.8,2267.93,0,63.2,0,72.12,166,309
2026-07-02 13:40:05.284281000,100.0,97,96,55.0,2268.42,0,63.2,0,72.21,164,306
2026-07-02 13:40:07.418839600,100.0,97,97,55.0,2268.92,0,63.2,0,72.13,164,308
2026-07-02 13:40:09.549931300,100.0,97,97,54.2,2269.41,0,63.2,0,72.14,164,306
2026-07-02 13:40:11.721134000,100.0,96,96,54.2,2269.89,0,63.2,0,72.23,164,310
2026-07-02 13:40:13.885716900,100.0,96,96,54.7,2270.37,0,63.1,0,72.13,164,306
2026-07-02 13:40:16.016688200,100.0,96,97,53.4,2270.84,0,63.3,0,72.14,165,306
2026-07-02 13:40:18.209279000,100.0,97,97,53.5,2271.3,0,63.3,0,72.55,165,306
2026-07-02 13:40:20.390621700,100.0,97,97,53.5,2271.76,0,63.2,0,72.61,162,306
2026-07-02 13:40:22.553431600,100.0,96,97,54.9,2272.22,0,63.2,0,72.1,162,306
2026-07-02 13:40:24.702513100,100.0,97,96,54.9,2272.61,0,63.2,0,72.02,162,307
2026-07-02 13:40:26.844404800,100.0,97,96,53.2,2272.91,0,63.2,0,72.12,162,305
2026-07-02 13:40:28.962726600,100.0,97,96,55.7,2273.39,0,63.2,0,72.12,162,305
2026-07-02 13:40:31.147227700,100.0,97,97,55.7,2273.87,0,63.2,0,72.03,162,305
2026-07-02 13:40:33.284035200,100.0,97,97,54.4,2274.26,0,63.2,0,72.01,162,305
2026-07-02 13:40:35.417250900,100.0,96,97,55.9,2274.72,0,63.3,0,72.1,162,305
2026-07-02 13:40:37.558390900,100.0,96,96,52.6,2275.2,0,63.3,0,72.01,162,305
2026-07-02 13:40:39.700231300,100.0,96,96,52.6,2275.68,0,63.2,0,72.12,162,305
2026-07-02 13:40:41.843271800,100.0,96,96,56.8,2276.08,0,63.2,0,72.13,161,305
2026-07-02 13:40:43.995619200,100.0,97,97,53.9,2276.54,0,63.3,0,72.13,161,305
2026-07-02 13:40:46.158591400,100.0,97,97,53.9,2276.99,0,63.3,0,72.59,161,305
2026-07-02 13:40:48.276224500,100.0,96,97,53.6,2277.46,0,63.2,0,72.78,165,305
2026-07-02 13:40:50.419718700,100.0,96,96,55.2,2277.92,0,63.2,0,71.98,161,305
2026-07-02 13:40:52.565483900,100.0,96,96,55.2,2278.38,0,63.2,0,71.94,163,306
2026-07-02 13:40:54.709253800,100.0,96,97,56.5,2278.69,0,63.2,0,72.18,163,308
2026-07-02 13:40:56.877504600,100.0,96,97,56.5,2278.99,0,63.2,0,72.37,168,305
2026-07-02 13:40:59.041246300,100.0,96,97,55.5,2279.36,0,63.2,0,72.33,168,305
2026-07-02 13:41:01.187082000,100.0,96,97,55.5,2279.72,0,63.2,0,72.46,169,305
2026-07-02 13:41:03.335471500,100.0,96,96,53.8,2280.01,0,63.2,0,72.48,169,305
2026-07-02 13:41:05.479824300,100.0,97,97,53.6,2280.48,0,63.2,0,72.46,169,307
2026-07-02 13:41:07.663118700,100.0,96,96,53.6,2280.95,0,63.2,0,72.46,168,307
2026-07-02 13:41:09.795260500,100.0,96,96,57.0,2281.23,0,63.2,0,72.56,168,305
2026-07-02 13:41:11.961588100,100.0,96,97,57.0,2281.52,0,63.2,0,72.57,168,305
2026-07-02 13:41:14.119851000,100.0,96,97,55.8,2281.99,0,63.1,0,72.66,168,305
2026-07-02 13:41:16.320376100,100.0,96,97,55.8,2282.45,0,63.1,0,72.3,164,306
2026-07-02 13:41:18.497685000,100.0,97,96,54.4,2282.75,0,63.2,0,72.54,163,305
2026-07-02 13:41:20.696188700,100.0,97,96,54.4,2283.04,0,63.2,0,72.55,163,305
2026-07-02 13:41:22.896932700,100.0,97,97,54.6,2283.27,0,63.1,0,72.55,163,305
2026-07-02 13:41:25.113480900,100.0,97,97,54.6,2283.5,0,63.1,0,72.0,163,305
2026-07-02 13:41:27.299422100,100.0,96,96,53.5,2283.88,0,63.2,0,71.99,163,305
2026-07-02 13:41:29.482667900,100.0,96,96,53.5,2284.26,0,63.2,0,71.98,163,305
2026-07-02 13:41:31.657922700,100.0,96,97,57.1,2284.61,0,63.2,0,72.45,163,305
2026-07-02 13:41:33.851041100,100.0,97,97,55.3,2285.0,0,63.2,0,72.51,163,305
2026-07-02 13:41:36.042426200,100.0,97,97,55.3,2285.38,0,63.1,0,72.49,163,305
2026-07-02 13:41:38.164530100,100.0,97,96,54.2,2285.68,0,63.1,0,72.5,163,307
2026-07-02 13:41:40.353290000,100.0,97,96,54.2,2285.97,0,63.1,0,72.68,163,305
2026-07-02 13:41:42.497470000,100.0,97,97,55.5,2286.36,0,63.2,0,72.61,166,305
2026-07-02 13:41:44.666949600,100.0,97,97,55.5,2286.74,0,63.2,0,72.71,166,305
2026-07-02 13:41:46.836143400,100.0,96,96,56.2,2287.1,0,63.2,0,72.16,163,305
2026-07-02 13:41:49.067531900,100.0,97,97,53.4,2287.38,0,63.2,0,72.41,163,305
2026-07-02 13:41:51.222410200,100.0,97,97,53.4,2287.66,0,63.2,0,72.29,163,305
2026-07-02 13:41:53.407546700,100.0,96,96,55.5,2287.87,0,63.2,0,72.2,163,305
2026-07-02 13:41:55.577618300,100.0,96,96,55.5,2288.09,0,63.2,0,72.17,163,306
2026-07-02 13:41:57.728714600,100.0,97,96,56.3,2288.54,0,63.1,0,71.9,163,308
2026-07-02 13:41:59.899027300,100.0,97,96,56.3,2288.99,0,63.1,0,72.2,167,305
2026-07-02 13:42:02.044736400,100.0,97,97,55.8,2289.26,0,63.1,0,72.06,167,305
2026-07-02 13:42:04.201972600,100.0,97,97,55.8,2289.53,0,63.1,0,72.14,167,305
2026-07-02 13:42:06.352634300,100.0,97,97,55.8,2289.89,0,63.1,0,72.16,167,306
2026-07-02 13:42:08.494079000,100.0,97,97,52.9,2290.16,0,63.1,0,72.59,166,305
2026-07-02 13:42:10.661590100,100.0,97,97,55.4,2290.61,0,63.1,0,72.76,166,305
2026-07-02 13:42:12.883277400,100.0,97,96,55.4,2291.05,0,63.1,0,72.06,162,305
2026-07-02 13:42:15.086234400,100.0,97,96,53.1,2291.41,0,63.0,0,71.97,167,305
2026-07-02 13:42:17.237811900,100.0,96,96,52.0,2291.67,0,63.0,0,72.14,167,305
2026-07-02 13:42:19.423925900,100.0,96,96,52.0,2291.94,0,63.0,0,72.16,167,305
2026-07-02 13:42:21.561817500,100.0,97,97,54.8,2292.38,0,63.0,0,72.36,167,305
2026-07-02 13:42:23.715325000,100.0,97,97,54.8,2292.83,0,63.0,0,72.37,167,305
2026-07-02 13:42:25.987320200,100.0,96,96,55.7,2293.24,0,63.1,0,72.49,167,305
2026-07-02 13:42:28.169104300,100.0,97,96,57.9,2293.67,0,63.1,0,72.47,167,305
2026-07-02 13:42:30.327808300,100.0,96,97,57.9,2294.1,0,63.1,0,72.46,167,307
2026-07-02 13:42:32.464461800,100.0,96,97,55.8,2294.45,0,63.1,0,72.47,163,305
2026-07-02 13:42:34.609872000,100.0,97,96,55.8,2294.8,0,63.1,0,72.67,163,309
2026-07-02 13:42:36.743834500,100.0,97,96,53.8,2295.24,0,63.1,0,72.6,163,305
2026-07-02 13:42:38.905989000,100.0,96,97,51.5,2295.59,0,63.0,0,72.63,163,305
2026-07-02 13:42:41.093782500,100.0,96,97,51.5,2295.93,0,63.0,0,72.48,163,305
2026-07-02 13:42:43.247283400,100.0,96,96,55.6,2296.3,0,63.0,0,72.6,163,305
2026-07-02 13:42:45.389770300,100.0,96,96,55.6,2296.66,0,62.9,0,72.6,164,305
2026-07-02 13:42:47.568883100,100.0,97,96,51.0,2297.0,0,63.0,0,72.52,164,305
2026-07-02 13:42:49.721904100,100.0,97,97,51.7,2297.34,0,63.0,0,72.07,164,305
2026-07-02 13:42:51.876654900,100.0,97,97,51.7,2297.68,0,63.1,0,72.26,164,305
2026-07-02 13:42:54.030240700,100.0,96,96,55.1,2298.03,0,63.1,0,72.27,164,305
2026-07-02 13:42:56.192687600,100.0,96,96,55.1,2298.38,0,63.0,0,72.27,164,306
2026-07-02 13:42:58.338700700,100.0,96,96,58.4,2298.8,0,63.2,0,72.28,164,305
2026-07-02 13:43:00.478702400,100.0,96,97,55.9,2299.12,0,63.2,0,72.04,164,305
2026-07-02 13:43:02.692408100,100.0,96,97,55.9,2299.43,0,63.0,0,72.14,164,306
2026-07-02 13:43:04.837203100,100.0,96,96,54.8,2299.79,0,63.8,0,72.19,164,305
2026-07-02 13:43:07.096686300,100.0,97,97,54.4,2300.21,0,63.8,0,72.21,163,305
2026-07-02 13:43:09.263461800,100.0,97,97,54.4,2300.63,0,63.1,0,72.08,163,305
2026-07-02 13:43:11.424772500,100.0,97,98,54.8,2300.66,0,63.0,0,72.21,163,305
2026-07-02 13:43:13.636634400,100.0,96,96,53.5,2300.92,0,63.0,0,72.41,163,305
2026-07-02 13:43:15.775477100,100.0,96,96,53.5,2301.18,0,63.2,0,72.19,163,305
2026-07-02 13:43:17.957711400,100.0,97,97,52.6,2301.53,0,63.2,0,72.28,163,305
2026-07-02 13:43:20.112770400,100.0,97,97,52.6,2301.88,0,63.1,0,72.24,163,305
2026-07-02 13:43:22.273462900,100.0,97,96,53.5,2302.32,0,63.1,0,72.68,168,307
2026-07-02 13:43:24.450847700,100.0,97,96,53.5,2302.76,0,63.1,0,72.97,168,305
2026-07-02 13:43:26.638230200,100.0,97,97,53.5,2303.09,0,63.1,0,72.06,168,305
2026-07-02 13:43:28.800051900,100.0,97,97,54.6,2303.41,0,63.0,0,72.02,168,305
2026-07-02 13:43:30.963631900,100.0,96,96,54.9,2303.84,0,63.2,0,72.2,168,305
2026-07-02 13:43:33.200222500,100.0,96,96,54.9,2304.25,0,63.2,0,72.21,168,307
2026-07-02 13:43:35.383260000,100.0,96,96,54.5,2304.57,0,63.1,0,72.48,168,305
2026-07-02 13:43:37.522031400,100.0,96,97,53.8,2304.92,0,63.0,0,72.48,168,305
2026-07-02 13:43:39.695222300,100.0,96,97,53.8,2305.34,0,63.0,0,72.6,168,305
2026-07-02 13:43:41.863774600,100.0,96,97,53.0,2305.76,0,63.0,0,72.57,171,305
2026-07-02 13:43:44.042707600,100.0,97,96,55.5,2306.1,0,63.2,0,72.55,171,305
2026-07-02 13:43:46.190823500,100.0,97,96,55.5,2306.44,0,63.2,0,72.59,171,305
2026-07-02 13:43:48.348620900,100.0,97,96,53.0,2306.7,0,63.1,0,72.6,168,305
2026-07-02 13:43:50.524506800,100.0,96,96,53.0,2306.96,0,63.1,0,72.69,166,305
2026-07-02 13:43:52.677429500,100.0,96,96,53.7,2307.3,0,63.1,0,72.14,166,305
2026-07-02 13:43:54.821074800,100.0,96,96,54.9,2307.65,0,63.1,0,72.29,166,305
2026-07-02 13:43:56.971586900,100.0,96,96,54.9,2307.99,0,63.0,0,71.97,166,305
2026-07-02 13:43:59.128512300,100.0,96,97,55.8,2308.25,0,63.0,0,72.28,168,307
2026-07-02 13:44:01.272064300,100.0,96,97,55.8,2308.5,0,63.0,0,71.96,168,305
2026-07-02 13:44:03.403131000,100.0,97,96,54.9,2308.75,0,63.0,0,72.29,167,305
2026-07-02 13:44:05.587575700,100.0,96,96,53.4,2309.14,0,62.8,0,72.29,167,307
2026-07-02 13:44:07.756971200,100.0,96,96,53.4,2309.53,0,63.0,0,72.28,167,305
2026-07-02 13:44:09.939394600,100.0,96,96,53.5,2309.94,0,63.0,0,72.52,165,307
2026-07-02 13:44:12.114901200,100.0,96,97,53.5,2310.34,0,63.1,0,72.76,165,304
2026-07-02 13:44:14.280375300,100.0,96,97,55.2,2310.66,0,63.1,0,72.89,165,304
2026-07-02 13:44:16.457997900,100.0,96,97,54.4,2311.06,0,63.1,0,72.97,164,304
2026-07-02 13:44:18.609063900,100.0,97,96,54.4,2311.46,0,63.1,0,72.96,164,306
2026-07-02 13:44:20.787920500,100.0,97,96,54.3,2311.87,0,63.1,0,72.15,162,304
2026-07-02 13:44:22.933878700,100.0,97,97,54.9,2312.26,0,63.1,0,71.99,162,305
2026-07-02 13:44:25.103543700,100.0,97,97,54.9,2312.66,0,62.9,0,71.98,162,304
2026-07-02 13:44:27.242855400,100.0,96,96,54.9,2313.05,0,62.9,0,72.41,162,304
2026-07-02 13:44:29.392787700,100.0,96,96,54.9,2313.3,0,63.2,0,72.45,162,305
2026-07-02 13:44:31.534642900,100.0,96,96,57.5,2313.67,0,62.9,0,72.48,162,306
2026-07-02 13:44:33.682835700,100.0,92,96,57.5,2313.98,0,62.9,0,72.49,166,306
2026-07-02 13:44:35.827513000,100.0,92,96,56.2,2314.17,0,63.1,0,72.57,166,304
2026-07-02 13:44:37.987071900,100.0,97,96,56.2,2314.39,0,63.1,0,72.59,166,305
2026-07-02 13:44:40.151409800,100.0,97,96,55.0,2314.61,0,62.9,0,72.59,162,304
2026-07-02 13:44:42.328462300,100.0,97,97,54.7,2314.98,0,62.9,0,72.63,162,304
2026-07-02 13:44:44.513093200,100.0,97,97,54.7,2315.35,0,63.0,0,72.73,162,304
2026-07-02 13:44:46.640899800,100.0,96,96,53.6,2315.68,0,62.8,0,72.81,160,304
2026-07-02 13:44:48.818929200,100.0,96,97,53.6,2316.08,0,62.8,0,72.63,160,306
2026-07-02 13:44:50.953808100,100.0,96,97,53.3,2316.41,0,63.1,0,72.0,160,304
2026-07-02 13:44:53.115000100,100.0,96,96,53.3,2316.73,0,63.1,0,72.11,160,306
2026-07-02 13:44:55.268118400,100.0,96,96,53.3,2317.05,0,62.9,0,72.19,160,304
2026-07-02 13:44:57.424319300,100.0,96,96,55.2,2317.38,0,63.0,0,72.16,160,304
2026-07-02 13:44:59.598436100,100.0,96,96,55.2,2317.7,0,63.0,0,72.27,160,304
2026-07-02 13:45:01.752598500,100.0,97,97,55.2,2318.09,0,63.0,0,72.18,160,304
2026-07-02 13:45:03.964784600,100.0,97,97,55.2,2318.48,0,62.9,0,72.21,160,304
2026-07-02 13:45:06.119922200,100.0,97,97,56.5,2318.8,0,62.9,0,72.18,160,304
2026-07-02 13:45:08.295559100,100.0,97,97,56.5,2319.12,0,62.9,0,72.27,160,304
2026-07-02 13:45:10.444955600,100.0,97,97,54.2,2319.21,0,63.1,0,71.88,160,304
2026-07-02 13:45:12.606164400,100.0,97,96,54.2,2319.31,0,63.1,0,72.33,160,308
2026-07-02 13:45:14.748275100,100.0,97,96,55.3,2319.7,0,62.9,0,72.05,160,304
2026-07-02 13:45:16.890190700,100.0,97,97,55.2,2320.11,0,62.9,0,72.31,160,304
2026-07-02 13:45:19.100369800,100.0,97,97,55.2,2320.43,0,62.9,0,72.33,160,307
2026-07-02 13:45:21.248511600,100.0,97,97,54.6,2320.75,0,63.0,0,72.21,162,304
2026-07-02 13:45:23.399060100,100.0,97,97,53.8,2320.92,0,63.0,0,72.45,162,304
2026-07-02 13:45:25.532109500,100.0,97,97,53.8,2321.09,0,63.1,0,72.46,161,304
2026-07-02 13:45:27.671812000,100.0,92,96,53.5,2321.51,0,63.7,0,72.76,161,305
2026-07-02 13:45:29.848330300,100.0,92,96,53.5,2321.93,0,63.7,0,72.11,161,308
2026-07-02 13:45:32.047437000,100.0,96,96,54.8,2322.31,0,63.1,0,72.22,161,305
2026-07-02 13:45:34.244476500,100.0,96,96,54.8,2322.69,0,63.1,0,72.22,161,305
2026-07-02 13:45:36.402450000,100.0,97,96,55.0,2323.08,0,63.1,0,72.13,161,305
2026-07-02 13:45:38.566561600,100.0,96,96,55.0,2323.47,0,63.1,0,72.23,161,305
2026-07-02 13:45:40.702564300,100.0,96,96,56.0,2323.86,0,63.0,0,72.57,161,305
2026-07-02 13:45:42.848832500,100.0,97,97,56.0,2324.25,0,63.0,0,72.82,164,307
2026-07-02 13:45:45.043824800,100.0,97,97,54.6,2324.57,0,63.0,0,72.13,164,305
2026-07-02 13:45:47.204855300,100.0,96,96,57.1,2324.94,0,63.0,0,72.13,161,309
2026-07-02 13:45:49.347671300,100.0,96,96,57.1,2325.32,0,63.1,0,72.28,158,307
2026-07-02 13:45:51.479144100,100.0,96,96,56.6,2325.71,0,63.1,0,72.25,158,305
2026-07-02 13:45:53.647204700,100.0,97,96,54.6,2326.1,0,63.1,0,72.48,158,305
2026-07-02 13:45:55.806092900,100.0,96,96,54.6,2326.49,0,63.1,0,72.49,158,307
2026-07-02 13:45:57.994760800,100.0,96,96,56.8,2326.8,0,63.0,0,72.08,160,305
2026-07-02 13:46:00.156225200,100.0,96,97,55.7,2327.19,0,63.1,0,72.14,159,305
2026-07-02 13:46:02.323462200,100.0,97,96,54.7,2327.43,0,63.1,0,72.21,159,305
2026-07-02 13:46:04.486631100,100.0,96,97,54.7,2327.67,0,63.2,0,72.4,159,305
2026-07-02 13:46:06.641459900,100.0,96,97,55.8,2328.04,0,63.0,0,72.69,159,305
2026-07-02 13:46:08.786263700,100.0,96,97,55.8,2328.42,0,63.0,0,72.74,159,305
2026-07-02 13:46:10.944400700,100.0,96,97,55.2,2328.8,0,63.1,0,72.48,159,307
2026-07-02 13:46:13.095363000,100.0,97,96,53.2,2329.09,0,63.2,0,72.48,159,305
2026-07-02 13:46:15.279175200,100.0,97,96,53.2,2329.39,0,63.2,0,72.46,159,305
2026-07-02 13:46:17.413523300,100.0,97,96,54.2,2329.76,0,63.1,0,72.62,159,306
2026-07-02 13:46:19.588779100,100.0,97,96,52.7,2330.12,0,63.1,0,72.13,159,305
2026-07-02 13:46:21.745681000,100.0,97,96,52.7,2330.49,0,63.1,0,72.17,159,305
2026-07-02 13:46:23.898580400,100.0,96,96,53.3,2330.86,0,63.0,0,72.24,159,307
2026-07-02 13:46:26.068802200,100.0,97,96,53.3,2331.23,0,63.0,0,72.1,159,305
2026-07-02 13:46:28.216277300,100.0,97,96,53.6,2331.61,0,63.0,0,72.09,159,305
2026-07-02 13:46:30.367245700,100.0,97,97,53.0,2331.98,0,63.1,0,72.19,159,305
2026-07-02 13:46:32.502848100,100.0,96,97,55.0,2332.28,0,63.1,0,72.07,159,307
2026-07-02 13:46:34.647963200,100.0,97,97,55.0,2332.58,0,63.1,0,72.16,159,305
2026-07-02 13:46:36.827448900,100.0,97,97,55.9,2332.95,0,63.2,0,72.24,159,305
2026-07-02 13:46:38.978250000,100.0,96,97,53.8,2333.32,0,63.2,0,72.15,159,305
2026-07-02 13:46:41.162189300,100.0,96,96,53.8,2333.68,0,63.2,0,72.23,159,307
2026-07-02 13:46:43.330453700,100.0,96,96,52.2,2333.98,0,63.1,0,72.36,159,305
2026-07-02 13:46:45.500784100,100.0,96,96,52.2,2334.27,0,63.1,0,72.43,159,307
2026-07-02 13:46:47.654118800,100.0,96,96,54.5,2334.42,0,63.0,0,72.58,159,305
2026-07-02 13:46:49.888152500,100.0,96,96,54.5,2334.57,0,63.0,0,72.1,159,305
2026-07-02 13:46:52.011977900,100.0,96,97,56.0,2334.93,0,63.0,0,72.23,159,305
2026-07-02 13:46:54.156638300,100.0,96,97,56.0,2335.3,0,63.2,0,72.22,159,305
2026-07-02 13:46:56.296379500,100.0,97,96,56.0,2335.65,0,62.9,0,72.12,170,307
2026-07-02 13:46:58.487781200,100.0,96,96,56.0,2336.03,0,62.9,0,72.09,163,304
2026-07-02 13:47:00.660806500,100.0,96,96,59.0,2336.4,0,63.1,0,72.61,161,304
2026-07-02 13:47:02.818819600,100.0,96,96,59.0,2336.77,0,63.1,0,72.06,161,305
2026-07-02 13:47:04.986896700,100.0,96,96,53.4,2337.15,0,63.1,0,72.22,161,304
2026-07-02 13:47:07.165234600,100.0,96,97,54.7,2337.52,0,62.9,0,72.16,161,304
2026-07-02 13:47:09.341042000,100.0,96,97,54.7,2337.9,0,62.9,0,72.09,161,304
2026-07-02 13:47:11.519454100,100.0,97,97,52.3,2338.26,0,62.9,0,72.11,159,306
2026-07-02 13:47:13.714881900,100.0,97,96,52.3,2338.61,0,62.9,0,72.18,159,304
2026-07-02 13:47:15.876737600,100.0,97,96,54.2,2338.99,0,63.2,0,71.9,158,306
2026-07-02 13:47:18.035719200,100.0,97,96,56.0,2339.35,0,63.0,0,72.21,158,306
2026-07-02 13:47:20.205432800,100.0,97,97,56.8,2339.71,0,63.0,0,72.19,158,304
2026-07-02 13:47:22.377122700,100.0,97,97,56.8,2340.07,0,63.0,0,72.19,158,304
2026-07-02 13:47:24.524321900,100.0,97,96,54.7,2340.42,0,63.0,0,72.19,158,304
2026-07-02 13:47:26.703388900,100.0,96,97,56.8,2340.72,0,63.0,0,72.4,158,305
2026-07-02 13:47:28.855521500,100.0,96,97,56.8,2341.01,0,63.0,0,72.6,158,304
2026-07-02 13:47:30.990030000,100.0,97,96,54.0,2341.35,0,63.0,0,72.12,158,304
2026-07-02 13:47:33.140007000,100.0,97,96,54.0,2341.7,0,63.1,0,71.95,158,304
2026-07-02 13:47:35.282998100,100.0,96,97,55.2,2341.98,0,63.1,0,71.9,158,304
2026-07-02 13:47:37.448927800,99.6,97,97,55.2,2342.25,0,63.1,0,72.31,158,304
2026-07-02 13:47:39.557081200,99.9,96,96,55.2,2342.62,0,63.0,0,72.46,158,304
2026-07-02 13:47:41.673882000,99.9,96,96,53.5,2342.9,0,63.1,0,72.46,161,304
2026-07-02 13:47:43.790153100,100.0,96,96,54.8,2343.2,0,62.9,0,72.57,161,304
2026-07-02 13:47:45.904608600,100.0,97,97,54.3,2343.41,0,63.2,0,72.36,161,304
2026-07-02 13:47:48.025004900,99.9,97,96,51.1,2343.77,0,63.2,0,72.62,158,304
2026-07-02 13:47:50.134295800,100.0,97,97,51.1,2344.04,0,63.1,0,72.61,157,305
2026-07-02 13:47:52.246271800,100.0,97,97,56.7,2344.31,0,63.2,0,71.99,157,304
2026-07-02 13:47:54.407974500,100.0,97,96,53.8,2344.51,0,63.2,0,72.21,157,304
2026-07-02 13:47:56.541999400,100.0,97,96,53.5,2344.78,0,63.2,0,72.51,157,304
2026-07-02 13:47:58.681239600,100.0,97,97,53.5,2345.05,0,63.1,0,72.51,157,305
2026-07-02 13:48:00.780908800,100.0,97,97,55.5,2345.39,0,63.1,0,72.65,157,304
2026-07-02 13:48:02.894758000,100.0,97,96,55.2,2345.46,0,63.2,0,72.66,157,304
2026-07-02 13:48:05.001253000,100.0,97,96,57.1,2345.67,0,63.2,0,72.02,157,304
2026-07-02 13:48:07.153701300,100.0,96,96,56.3,2345.93,0,63.2,0,72.27,157,304
2026-07-02 13:48:09.272815200,100.0,96,96,56.2,2346.21,0,63.3,0,72.24,157,306
2026-07-02 13:48:11.372418400,99.9,96,96,56.2,2346.49,0,63.2,0,72.19,157,306
2026-07-02 13:48:13.475153400,99.9,96,97,54.0,2346.84,0,63.2,0,72.07,172,303
2026-07-02 13:48:15.607485000,100.0,97,96,54.1,2347.13,0,63.2,0,72.13,182,303
2026-07-02 13:48:17.734658500,100.0,97,96,53.5,2347.48,0,63.2,0,72.05,161,303
2026-07-02 13:48:19.881502500,100.0,97,96,53.5,2347.83,0,63.1,0,72.3,167,303
2026-07-02 13:48:21.992166900,100.0,97,96,54.8,2348.07,0,63.2,0,72.16,167,303
2026-07-02 13:48:24.142911900,100.0,97,96,56.9,2348.35,0,63.1,0,72.17,167,303
2026-07-02 13:48:26.260970000,100.0,96,97,56.9,2348.61,0,63.1,0,72.68,167,307
2026-07-02 13:48:28.359131700,100.0,96,97,53.4,2348.89,0,63.1,0,72.23,167,303
2026-07-02 13:48:30.462327400,99.9,97,97,56.2,2349.23,0,63.2,0,71.97,163,303
2026-07-02 13:48:32.573537100,100.0,97,97,52.7,2349.37,0,63.2,0,72.16,163,303
2026-07-02 13:48:34.717557600,100.0,97,96,56.0,2349.65,0,63.2,0,72.44,163,303
2026-07-02 13:48:36.817421600,100.0,96,97,56.0,2349.93,0,63.1,0,72.39,163,303
